race_id,gp_year,gp_name,gp_round,driver_id,driver_name,constructor,constructor_ref,is_williams,stop_number,lap_number,time_of_stop,pit_duration,pit_duration_ms,pit_duration_s
989,2018,Australian Grand Prix,1,840,Lance Stroll,Williams,williams,true,2,29,16:59:57,21.397,21397,21.397
990,2018,Bahrain Grand Prix,2,815,Sergio Pérez,Force India,force_india,false,1,9,18:29:30,24.992,24992,24.992
990,2018,Bahrain Grand Prix,2,839,Esteban Ocon,Force India,force_india,false,1,15,18:39:12,24.719,24719,24.719
990,2018,Bahrain Grand Prix,2,815,Sergio Pérez,Force India,force_india,false,2,32,19:07:17,24.677,24677,24.677
990,2018,Bahrain Grand Prix,2,839,Esteban Ocon,Force India,force_india,false,2,35,19:12:01,24.596,24596,24.596
990,2018,Bahrain Grand Prix,2,825,Kevin Magnussen,Haas F1 Team,haas,false,1,13,18:35:49,25.106,25106,25.106
990,2018,Bahrain Grand Prix,2,154,Romain Grosjean,Haas F1 Team,haas,false,1,18,18:44:11,25.011,25011,25.011
990,2018,Bahrain Grand Prix,2,825,Kevin Magnussen,Haas F1 Team,haas,false,2,27,18:58:45,24.629,24629,24.629
990,2018,Bahrain Grand Prix,2,154,Romain Grosjean,Haas F1 Team,haas,false,2,30,19:03:55,25.527,25527,25.527
990,2018,Bahrain Grand Prix,2,154,Romain Grosjean,Haas F1 Team,haas,false,3,45,19:28:25,26.263,26263,26.263
990,2018,Bahrain Grand Prix,2,807,Nico Hülkenberg,Renault,renault,false,1,15,18:39:05,24.454,24454,24.454
990,2018,Bahrain Grand Prix,2,832,Carlos Sainz,Renault,renault,false,1,16,18:40:52,25.768,25768,25.768
990,2018,Bahrain Grand Prix,2,832,Carlos Sainz,Renault,renault,false,2,26,18:57:29,25.307,25307,25.307
990,2018,Bahrain Grand Prix,2,807,Nico Hülkenberg,Renault,renault,false,2,39,19:18:06,24.382,24382,24.382
990,2018,Bahrain Grand Prix,2,840,Lance Stroll,Williams,williams,true,1,10,18:31:12,33.612,33612,33.612
990,2018,Bahrain Grand Prix,2,845,Sergey Sirotkin,Williams,williams,true,1,22,18:51:05,24.672,24672,24.672
990,2018,Bahrain Grand Prix,2,840,Lance Stroll,Williams,williams,true,2,30,19:04:24,24.638,24638,24.638
990,2018,Bahrain Grand Prix,2,845,Sergey Sirotkin,Williams,williams,true,2,40,19:20:39,25.693,25693,25.693
991,2018,Chinese Grand Prix,3,839,Esteban Ocon,Force India,force_india,false,1,11,14:32:18,23.281,23281,23.281
991,2018,Chinese Grand Prix,3,815,Sergio Pérez,Force India,force_india,false,1,12,14:34:05,22.856,22856,22.856
991,2018,Chinese Grand Prix,3,839,Esteban Ocon,Force India,force_india,false,2,31,15:06:24,22.637,22637,22.637
991,2018,Chinese Grand Prix,3,815,Sergio Pérez,Force India,force_india,false,2,32,15:08:44,22.334,22334,22.334
991,2018,Chinese Grand Prix,3,154,Romain Grosjean,Haas F1 Team,haas,false,1,16,14:40:41,22.981,22981,22.981
991,2018,Chinese Grand Prix,3,825,Kevin Magnussen,Haas F1 Team,haas,false,1,24,14:53:57,22.973,22973,22.973
991,2018,Chinese Grand Prix,3,154,Romain Grosjean,Haas F1 Team,haas,false,2,46,15:33:38,23.735,23735,23.735
991,2018,Chinese Grand Prix,3,832,Carlos Sainz,Renault,renault,false,1,12,14:33:53,23.935,23935,23.935
991,2018,Chinese Grand Prix,3,807,Nico Hülkenberg,Renault,renault,false,1,13,14:35:30,23.654,23654,23.654
991,2018,Chinese Grand Prix,3,807,Nico Hülkenberg,Renault,renault,false,2,31,15:06:04,23.297,23297,23.297
991,2018,Chinese Grand Prix,3,832,Carlos Sainz,Renault,renault,false,2,31,15:06:18,23.117,23117,23.117
991,2018,Chinese Grand Prix,3,840,Lance Stroll,Williams,williams,true,1,23,14:52:34,22.661,22661,22.661
991,2018,Chinese Grand Prix,3,845,Sergey Sirotkin,Williams,williams,true,1,28,15:01:08,23.716,23716,23.716
991,2018,Chinese Grand Prix,3,845,Sergey Sirotkin,Williams,williams,true,2,33,15:11:07,22.723,22723,22.723
992,2018,Azerbaijan Grand Prix,4,815,Sergio Pérez,Force India,force_india,false,1,2,16:19:26,28.109,28109,28.109
992,2018,Azerbaijan Grand Prix,4,815,Sergio Pérez,Force India,force_india,false,2,40,17:31:34,26.174,26174,26.174
992,2018,Azerbaijan Grand Prix,4,825,Kevin Magnussen,Haas F1 Team,haas,false,1,1,16:17:11,35.608,35608,35.608
992,2018,Azerbaijan Grand Prix,4,154,Romain Grosjean,Haas F1 Team,haas,false,1,2,16:19:32,21.725,21725,21.725
992,2018,Azerbaijan Grand Prix,4,825,Kevin Magnussen,Haas F1 Team,haas,false,2,39,17:30:36,21.778,21778,21.778
992,2018,Azerbaijan Grand Prix,4,154,Romain Grosjean,Haas F1 Team,haas,false,2,40,17:31:39,22.757,22757,22.757
992,2018,Azerbaijan Grand Prix,4,832,Carlos Sainz,Renault,renault,false,1,15,16:46:02,21.516,21516,21.516
992,2018,Azerbaijan Grand Prix,4,832,Carlos Sainz,Renault,renault,false,2,40,17:31:48,20.967,20967,20.967
992,2018,Azerbaijan Grand Prix,4,840,Lance Stroll,Williams,williams,true,1,23,17:00:38,19.737,19737,19.737
992,2018,Azerbaijan Grand Prix,4,840,Lance Stroll,Williams,williams,true,2,40,17:32:03,21.236,21236,21.236
993,2018,Spanish Grand Prix,5,815,Sergio Pérez,Force India,force_india,false,1,26,15:54:45,22.438,22438,22.438
993,2018,Spanish Grand Prix,5,839,Esteban Ocon,Force India,force_india,false,1,29,15:58:45,47.910,47910,47.91
993,2018,Spanish Grand Prix,5,815,Sergio Pérez,Force India,force_india,false,2,40,16:14:56,22.242,22242,22.242
993,2018,Spanish Grand Prix,5,825,Kevin Magnussen,Haas F1 Team,haas,false,1,32,16:02:35,22.917,22917,22.917
993,2018,Spanish Grand Prix,5,832,Carlos Sainz,Renault,renault,false,1,25,15:53:03,22.409,22409,22.409
993,2018,Spanish Grand Prix,5,845,Sergey Sirotkin,Williams,williams,true,1,1,15:15:23,22.049,22049,22.049
993,2018,Spanish Grand Prix,5,840,Lance Stroll,Williams,williams,true,1,20,15:46:18,21.351,21351,21.351
993,2018,Spanish Grand Prix,5,845,Sergey Sirotkin,Williams,williams,true,2,24,15:52:02,22.034,22034,22.034
993,2018,Spanish Grand Prix,5,845,Sergey Sirotkin,Williams,williams,true,3,41,16:17:36,23.865,23865,23.865
994,2018,Monaco Grand Prix,6,815,Sergio Pérez,Force India,force_india,false,1,21,15:40:40,29.379,29379,29.379
994,2018,Monaco Grand Prix,6,839,Esteban Ocon,Force India,force_india,false,1,23,15:43:06,24.663,24663,24.663
994,2018,Monaco Grand Prix,6,154,Romain Grosjean,Haas F1 Team,haas,false,1,15,15:33:04,24.741,24741,24.741
994,2018,Monaco Grand Prix,6,825,Kevin Magnussen,Haas F1 Team,haas,false,1,17,15:35:35,24.237,24237,24.237
994,2018,Monaco Grand Prix,6,154,Romain Grosjean,Haas F1 Team,haas,false,2,68,16:43:24,24.568,24568,24.568
994,2018,Monaco Grand Prix,6,832,Carlos Sainz,Renault,renault,false,1,16,15:34:04,24.874,24874,24.874
994,2018,Monaco Grand Prix,6,807,Nico Hülkenberg,Renault,renault,false,1,50,16:18:53,25.213,25213,25.213
994,2018,Monaco Grand Prix,6,845,Sergey Sirotkin,Williams,williams,true,1,7,15:22:13,31.810,31810,31.81
994,2018,Monaco Grand Prix,6,840,Lance Stroll,Williams,williams,true,1,9,15:25:39,33.887,33887,33.887
994,2018,Monaco Grand Prix,6,845,Sergey Sirotkin,Williams,williams,true,2,19,15:38:41,25.170,25170,25.17
994,2018,Monaco Grand Prix,6,840,Lance Stroll,Williams,williams,true,2,34,15:59:55,31.104,31104,31.104
994,2018,Monaco Grand Prix,6,845,Sergey Sirotkin,Williams,williams,true,3,49,16:18:49,25.563,25563,25.563
994,2018,Monaco Grand Prix,6,840,Lance Stroll,Williams,williams,true,3,59,16:33:18,24.852,24852,24.852
995,2018,Canadian Grand Prix,7,815,Sergio Pérez,Force India,force_india,false,1,9,14:27:34,24.086,24086,24.086
995,2018,Canadian Grand Prix,7,839,Esteban Ocon,Force India,force_india,false,1,11,14:29:59,25.353,25353,25.353
995,2018,Canadian Grand Prix,7,815,Sergio Pérez,Force India,force_india,false,2,44,15:12:48,23.718,23718,23.718
995,2018,Canadian Grand Prix,7,825,Kevin Magnussen,Haas F1 Team,haas,false,1,22,14:44:21,24.008,24008,24.008
995,2018,Canadian Grand Prix,7,154,Romain Grosjean,Haas F1 Team,haas,false,1,48,15:17:41,24.400,24400,24.4
995,2018,Canadian Grand Prix,7,807,Nico Hülkenberg,Renault,renault,false,1,13,14:32:32,24.521,24521,24.521
995,2018,Canadian Grand Prix,7,832,Carlos Sainz,Renault,renault,false,1,14,14:33:51,24.416,24416,24.416
995,2018,Canadian Grand Prix,7,845,Sergey Sirotkin,Williams,williams,true,1,26,14:49:55,23.531,23531,23.531
996,2018,French Grand Prix,8,825,Kevin Magnussen,Haas F1 Team,haas,false,1,28,17:03:31,25.419,25419,25.419
996,2018,French Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,1,34,17:13:30,29.996,29996,29.996
996,2018,French Grand Prix,8,832,Carlos Sainz,Renault,renault,false,1,26,17:00:15,25.423,25423,25.423
996,2018,French Grand Prix,8,807,Nico Hülkenberg,Renault,renault,false,1,37,17:18:16,25.016,25016,25.016
996,2018,French Grand Prix,8,840,Lance Stroll,Williams,williams,true,1,1,16:15:46,26.576,26576,26.576
996,2018,French Grand Prix,8,845,Sergey Sirotkin,Williams,williams,true,1,1,16:15:55,26.273,26273,26.273
997,2018,Austrian Grand Prix,9,839,Esteban Ocon,Force India,force_india,false,1,15,15:30:54,22.527,22527,22.527
997,2018,Austrian Grand Prix,9,815,Sergio Pérez,Force India,force_india,false,1,27,15:45:05,22.863,22863,22.863
997,2018,Austrian Grand Prix,9,154,Romain Grosjean,Haas F1 Team,haas,false,1,15,15:30:46,22.121,22121,22.121
997,2018,Austrian Grand Prix,9,825,Kevin Magnussen,Haas F1 Team,haas,false,1,28,15:46:11,22.138,22138,22.138
997,2018,Austrian Grand Prix,9,832,Carlos Sainz,Renault,renault,false,1,15,15:30:57,23.257,23257,23.257
997,2018,Austrian Grand Prix,9,832,Carlos Sainz,Renault,renault,false,2,34,15:53:34,26.335,26335,26.335
997,2018,Austrian Grand Prix,9,840,Lance Stroll,Williams,williams,true,1,15,15:31:03,22.181,22181,22.181
997,2018,Austrian Grand Prix,9,845,Sergey Sirotkin,Williams,williams,true,1,24,15:41:54,23.048,23048,23.048
997,2018,Austrian Grand Prix,9,845,Sergey Sirotkin,Williams,williams,true,2,60,16:24:25,24.884,24884,24.884
997,2018,Austrian Grand Prix,9,840,Lance Stroll,Williams,williams,true,2,65,16:30:07,22.299,22299,22.299
998,2018,British Grand Prix,10,815,Sergio Pérez,Force India,force_india,false,1,13,14:34:17,28.651,28651,28.651
998,2018,British Grand Prix,10,839,Esteban Ocon,Force India,force_india,false,1,19,14:43:35,29.410,29410,29.41
998,2018,British Grand Prix,10,815,Sergio Pérez,Force India,force_india,false,2,32,15:04:53,28.836,28836,28.836
998,2018,British Grand Prix,10,825,Kevin Magnussen,Haas F1 Team,haas,false,1,25,14:53:08,28.450,28450,28.45
998,2018,British Grand Prix,10,154,Romain Grosjean,Haas F1 Team,haas,false,1,26,14:54:52,29.254,29254,29.254
998,2018,British Grand Prix,10,832,Carlos Sainz,Renault,renault,false,1,17,14:40:28,29.074,29074,29.074
998,2018,British Grand Prix,10,807,Nico Hülkenberg,Renault,renault,false,1,20,14:45:06,28.719,28719,28.719
998,2018,British Grand Prix,10,832,Carlos Sainz,Renault,renault,false,2,32,15:04:46,28.078,28078,28.078
998,2018,British Grand Prix,10,845,Sergey Sirotkin,Williams,williams,true,1,21,14:47:19,28.224,28224,28.224
998,2018,British Grand Prix,10,840,Lance Stroll,Williams,williams,true,1,30,15:01:51,27.774,27774,27.774
999,2018,German Grand Prix,11,815,Sergio Pérez,Force India,force_india,false,1,22,15:42:34,25.130,25130,25.13
999,2018,German Grand Prix,11,839,Esteban Ocon,Force India,force_india,false,1,25,15:46:55,19.570,19570,19.57
999,2018,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,1,20,15:39:50,19.818,19818,19.818
999,2018,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,1,21,15:41:19,20.198,20198,20.198
999,2018,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,2,51,16:22:13,22.738,22738,22.738
999,2018,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,2,51,16:22:14,34.742,34742,34.742
999,2018,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,3,55,16:29:57,19.752,19752,19.752
999,2018,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,3,55,16:29:59,27.736,27736,27.736
999,2018,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,1,18,15:37:14,19.584,19584,19.584
999,2018,German Grand Prix,11,832,Carlos Sainz,Renault,renault,false,1,20,15:40:01,20.160,20160,20.16
999,2018,German Grand Prix,11,832,Carlos Sainz,Renault,renault,false,2,50,16:20:42,19.637,19637,19.637
999,2018,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,2,51,16:21:56,20.752,20752,20.752
999,2018,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,3,55,16:29:16,20.812,20812,20.812
999,2018,German Grand Prix,11,832,Carlos Sainz,Renault,renault,false,3,56,16:31:24,20.530,20530,20.53
999,2018,German Grand Prix,11,840,Lance Stroll,Williams,williams,true,1,27,15:49:46,19.476,19476,19.476
999,2018,German Grand Prix,11,845,Sergey Sirotkin,Williams,williams,true,1,28,15:51:05,24.173,24173,24.173
999,2018,German Grand Prix,11,840,Lance Stroll,Williams,williams,true,2,50,16:21:14,19.526,19526,19.526
999,2018,German Grand Prix,11,845,Sergey Sirotkin,Williams,williams,true,2,51,16:23:00,21.711,21711,21.711
1000,2018,Hungarian Grand Prix,12,815,Sergio Pérez,Force India,force_india,false,1,22,15:44:52,22.561,22561,22.561
1000,2018,Hungarian Grand Prix,12,839,Esteban Ocon,Force India,force_india,false,1,39,16:08:53,22.258,22258,22.258
1000,2018,Hungarian Grand Prix,12,154,Romain Grosjean,Haas F1 Team,haas,false,1,29,15:54:26,21.733,21733,21.733
1000,2018,Hungarian Grand Prix,12,825,Kevin Magnussen,Haas F1 Team,haas,false,1,31,15:57:05,25.126,25126,25.126
1000,2018,Hungarian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,false,1,23,15:46:04,21.966,21966,21.966
1000,2018,Hungarian Grand Prix,12,832,Carlos Sainz,Renault,renault,false,1,25,15:48:47,21.914,21914,21.914
1000,2018,Hungarian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,false,2,50,16:24:45,22.650,22650,22.65
1000,2018,Hungarian Grand Prix,12,845,Sergey Sirotkin,Williams,williams,true,1,31,15:57:50,21.509,21509,21.509
1000,2018,Hungarian Grand Prix,12,840,Lance Stroll,Williams,williams,true,1,47,16:20:54,21.291,21291,21.291
1001,2018,Belgian Grand Prix,13,815,Sergio Pérez,Force India,force_india,false,1,1,15:16:02,19.667,19667,19.667
1001,2018,Belgian Grand Prix,13,839,Esteban Ocon,Force India,force_india,false,1,1,15:16:03,19.582,19582,19.582
1001,2018,Belgian Grand Prix,13,839,Esteban Ocon,Force India,force_india,false,2,24,16:01:54,23.225,23225,23.225
1001,2018,Belgian Grand Prix,13,815,Sergio Pérez,Force India,force_india,false,2,25,16:03:39,23.157,23157,23.157
1001,2018,Belgian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,15:16:05,20.280,20280,20.28
1001,2018,Belgian Grand Prix,13,825,Kevin Magnussen,Haas F1 Team,haas,false,1,1,15:16:07,20.021,20021,20.021
1001,2018,Belgian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,false,2,23,16:00:10,23.248,23248,23.248
1001,2018,Belgian Grand Prix,13,825,Kevin Magnussen,Haas F1 Team,haas,false,2,26,16:05:49,24.304,24304,24.304
1001,2018,Belgian Grand Prix,13,832,Carlos Sainz,Renault,renault,false,1,1,15:16:18,18.509,18509,18.509
1001,2018,Belgian Grand Prix,13,832,Carlos Sainz,Renault,renault,false,2,22,15:58:45,23.857,23857,23.857
1001,2018,Belgian Grand Prix,13,845,Sergey Sirotkin,Williams,williams,true,1,1,15:16:12,19.791,19791,19.791
1001,2018,Belgian Grand Prix,13,840,Lance Stroll,Williams,williams,true,1,1,15:16:13,19.732,19732,19.732
1001,2018,Belgian Grand Prix,13,840,Lance Stroll,Williams,williams,true,2,23,16:00:34,22.901,22901,22.901
1001,2018,Belgian Grand Prix,13,845,Sergey Sirotkin,Williams,williams,true,2,24,16:02:22,22.339,22339,22.339
1002,2018,Italian Grand Prix,14,839,Esteban Ocon,Force India,force_india,false,1,38,16:09:51,24.827,24827,24.827
1002,2018,Italian Grand Prix,14,815,Sergio Pérez,Force India,force_india,false,1,39,16:11:20,25.655,25655,25.655
1002,2018,Italian Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,1,4,15:21:22,38.563,38563,38.563
1002,2018,Italian Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,1,23,15:48:27,24.779,24779,24.779
1002,2018,Italian Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,1,1,15:15:34,25.234,25234,25.234
1002,2018,Italian Grand Prix,14,832,Carlos Sainz,Renault,renault,false,1,39,16:11:32,25.774,25774,25.774
1002,2018,Italian Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,2,41,16:14:52,24.456,24456,24.456
1002,2018,Italian Grand Prix,14,840,Lance Stroll,Williams,williams,true,1,35,16:05:54,26.440,26440,26.44
1002,2018,Italian Grand Prix,14,845,Sergey Sirotkin,Williams,williams,true,1,37,16:08:49,25.245,25245,25.245
1003,2018,Singapore Grand Prix,15,815,Sergio Pérez,Force India,force_india,false,1,17,20:47:51,29.978,29978,29.978
1003,2018,Singapore Grand Prix,15,815,Sergio Pérez,Force India,force_india,false,2,33,21:17:29,30.561,30561,30.561
1003,2018,Singapore Grand Prix,15,815,Sergio Pérez,Force India,force_india,false,3,39,21:28:41,24.340,24340,24.34
1003,2018,Singapore Grand Prix,15,154,Romain Grosjean,Haas F1 Team,haas,false,1,16,20:46:12,29.517,29517,29.517
1003,2018,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,false,1,26,21:04:30,29.408,29408,29.408
1003,2018,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,false,2,36,21:23:01,30.711,30711,30.711
1003,2018,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,false,3,48,21:44:52,29.324,29324,29.324
1003,2018,Singapore Grand Prix,15,807,Nico Hülkenberg,Renault,renault,false,1,15,20:44:23,31.183,31183,31.183
1003,2018,Singapore Grand Prix,15,832,Carlos Sainz,Renault,renault,false,1,37,21:23:46,30.242,30242,30.242
1003,2018,Singapore Grand Prix,15,845,Sergey Sirotkin,Williams,williams,true,1,3,20:21:50,30.477,30477,30.477
1003,2018,Singapore Grand Prix,15,840,Lance Stroll,Williams,williams,true,1,40,21:30:02,28.767,28767,28.767
1003,2018,Singapore Grand Prix,15,845,Sergey Sirotkin,Williams,williams,true,2,45,21:39:51,34.022,34022,34.022
1004,2018,Russian Grand Prix,16,839,Esteban Ocon,Force India,force_india,false,1,10,14:30:40,30.642,30642,30.642
1004,2018,Russian Grand Prix,16,815,Sergio Pérez,Force India,force_india,false,1,12,14:34:04,29.924,29924,29.924
1004,2018,Russian Grand Prix,16,154,Romain Grosjean,Haas F1 Team,haas,false,1,8,14:27:27,30.469,30469,30.469
1004,2018,Russian Grand Prix,16,825,Kevin Magnussen,Haas F1 Team,haas,false,1,9,14:28:59,29.904,29904,29.904
1004,2018,Russian Grand Prix,16,832,Carlos Sainz,Renault,renault,false,1,32,15:08:28,30.021,30021,30.021
1004,2018,Russian Grand Prix,16,807,Nico Hülkenberg,Renault,renault,false,1,35,15:12:47,30.625,30625,30.625
1004,2018,Russian Grand Prix,16,840,Lance Stroll,Williams,williams,true,1,7,14:25:54,29.266,29266,29.266
1004,2018,Russian Grand Prix,16,845,Sergey Sirotkin,Williams,williams,true,1,10,14:31:18,29.912,29912,29.912
1005,2018,Japanese Grand Prix,17,815,Sergio Pérez,Force India,force_india,false,1,24,14:55:30,23.635,23635,23.635
1005,2018,Japanese Grand Prix,17,839,Esteban Ocon,Force India,force_india,false,1,26,14:58:45,23.316,23316,23.316
1005,2018,Japanese Grand Prix,17,825,Kevin Magnussen,Haas F1 Team,haas,false,1,2,14:17:48,29.007,29007,29.007
1005,2018,Japanese Grand Prix,17,154,Romain Grosjean,Haas F1 Team,haas,false,1,29,15:03:29,23.692,23692,23.692
1005,2018,Japanese Grand Prix,17,807,Nico Hülkenberg,Renault,renault,false,1,30,15:05:33,23.555,23555,23.555
1005,2018,Japanese Grand Prix,17,832,Carlos Sainz,Renault,renault,false,1,32,15:08:30,23.477,23477,23.477
1005,2018,Japanese Grand Prix,17,845,Sergey Sirotkin,Williams,williams,true,1,4,14:20:51,23.660,23660,23.66
1005,2018,Japanese Grand Prix,17,840,Lance Stroll,Williams,williams,true,1,14,14:39:30,23.657,23657,23.657
1005,2018,Japanese Grand Prix,17,845,Sergey Sirotkin,Williams,williams,true,2,38,15:18:43,23.647,23647,23.647
1005,2018,Japanese Grand Prix,17,840,Lance Stroll,Williams,williams,true,2,39,15:20:25,29.804,29804,29.804
1006,2018,United States Grand Prix,18,839,Esteban Ocon,Force India,force_india,false,1,22,13:52:07,24.534,24534,24.534
1006,2018,United States Grand Prix,18,815,Sergio Pérez,Force India,force_india,false,1,25,13:57:18,25.723,25723,25.723
1006,2018,United States Grand Prix,18,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,13:15:46,35.104,35104,35.104
1006,2018,United States Grand Prix,18,825,Kevin Magnussen,Haas F1 Team,haas,false,1,30,14:05:48,23.723,23723,23.723
1006,2018,United States Grand Prix,18,807,Nico Hülkenberg,Renault,renault,false,1,23,13:53:40,24.681,24681,24.681
1006,2018,United States Grand Prix,18,832,Carlos Sainz,Renault,renault,false,1,24,13:55:25,29.319,29319,29.319
1006,2018,United States Grand Prix,18,840,Lance Stroll,Williams,williams,true,1,1,13:15:34,41.048,41048,41.048
1006,2018,United States Grand Prix,18,845,Sergey Sirotkin,Williams,williams,true,1,10,13:31:11,23.686,23686,23.686
1006,2018,United States Grand Prix,18,840,Lance Stroll,Williams,williams,true,2,5,13:23:02,18.610,18610,18.61
1006,2018,United States Grand Prix,18,845,Sergey Sirotkin,Williams,williams,true,2,29,14:04:26,23.715,23715,23.715
1006,2018,United States Grand Prix,18,840,Lance Stroll,Williams,williams,true,3,38,14:20:52,24.296,24296,24.296
1007,2018,Mexican Grand Prix,19,839,Esteban Ocon,Force India,force_india,false,1,1,13:14:32,27.806,27806,27.806
1007,2018,Mexican Grand Prix,19,815,Sergio Pérez,Force India,force_india,false,1,30,13:56:04,23.755,23755,23.755
1007,2018,Mexican Grand Prix,19,839,Esteban Ocon,Force India,force_india,false,2,30,13:56:33,22.756,22756,22.756
1007,2018,Mexican Grand Prix,19,825,Kevin Magnussen,Haas F1 Team,haas,false,1,43,14:15:14,22.390,22390,22.39
1007,2018,Mexican Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,1,44,14:16:47,22.733,22733,22.733
1007,2018,Mexican Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,2,60,14:40:00,23.426,23426,23.426
1007,2018,Mexican Grand Prix,19,832,Carlos Sainz,Renault,renault,false,1,11,13:28:40,22.660,22660,22.66
1007,2018,Mexican Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,1,12,13:30:08,23.037,23037,23.037
1007,2018,Mexican Grand Prix,19,840,Lance Stroll,Williams,williams,true,1,10,13:27:33,24.451,24451,24.451
1007,2018,Mexican Grand Prix,19,845,Sergey Sirotkin,Williams,williams,true,1,11,13:29:04,22.732,22732,22.732
1007,2018,Mexican Grand Prix,19,840,Lance Stroll,Williams,williams,true,2,23,13:46:14,23.371,23371,23.371
1008,2018,Brazilian Grand Prix,20,815,Sergio Pérez,Force India,force_india,false,1,39,16:02:25,23.505,23505,23.505
1008,2018,Brazilian Grand Prix,20,839,Esteban Ocon,Force India,force_india,false,1,40,16:03:50,27.226,27226,27.226
1008,2018,Brazilian Grand Prix,20,839,Esteban Ocon,Force India,force_india,false,2,57,16:25:23,31.198,31198,31.198
1008,2018,Brazilian Grand Prix,20,154,Romain Grosjean,Haas F1 Team,haas,false,1,32,15:53:30,23.403,23403,23.403
1008,2018,Brazilian Grand Prix,20,825,Kevin Magnussen,Haas F1 Team,haas,false,1,41,16:04:39,23.115,23115,23.115
1008,2018,Brazilian Grand Prix,20,832,Carlos Sainz,Renault,renault,false,1,25,15:45:06,23.939,23939,23.939
1008,2018,Brazilian Grand Prix,20,832,Carlos Sainz,Renault,renault,false,2,48,16:14:02,23.770,23770,23.77
1008,2018,Brazilian Grand Prix,20,845,Sergey Sirotkin,Williams,williams,true,1,16,15:33:56,23.273,23273,23.273
1008,2018,Brazilian Grand Prix,20,840,Lance Stroll,Williams,williams,true,1,17,15:35:13,24.608,24608,24.608
1008,2018,Brazilian Grand Prix,20,840,Lance Stroll,Williams,williams,true,2,65,16:35:55,24.283,24283,24.283
1009,2018,Abu Dhabi Grand Prix,21,839,Esteban Ocon,Force India,force_india,false,1,18,17:49:58,21.979,21979,21.979
1009,2018,Abu Dhabi Grand Prix,21,815,Sergio Pérez,Force India,force_india,false,1,26,18:04:04,22.112,22112,22.112
1009,2018,Abu Dhabi Grand Prix,21,154,Romain Grosjean,Haas F1 Team,haas,false,1,7,17:29:48,22.354,22354,22.354
1009,2018,Abu Dhabi Grand Prix,21,825,Kevin Magnussen,Haas F1 Team,haas,false,1,41,18:30:42,21.587,21587,21.587
1009,2018,Abu Dhabi Grand Prix,21,832,Carlos Sainz,Renault,renault,false,1,37,18:23:10,21.964,21964,21.964
1009,2018,Abu Dhabi Grand Prix,21,845,Sergey Sirotkin,Williams,williams,true,1,35,18:20:39,22.755,22755,22.755
1009,2018,Abu Dhabi Grand Prix,21,840,Lance Stroll,Williams,williams,true,1,40,18:29:11,22.189,22189,22.189
1010,2019,Australian Grand Prix,1,825,Kevin Magnussen,Haas F1 Team,haas,false,1,14,16:34:47,22.388,22388,22.388
1010,2019,Australian Grand Prix,1,154,Romain Grosjean,Haas F1 Team,haas,false,1,15,16:36:19,29.981,29981,29.981
1010,2019,Australian Grand Prix,1,815,Sergio Pérez,Racing Point,racing_point,false,1,13,16:33:28,23.234,23234,23.234
1010,2019,Australian Grand Prix,1,840,Lance Stroll,Racing Point,racing_point,false,1,27,16:54:21,22.471,22471,22.471
1010,2019,Australian Grand Prix,1,817,Daniel Ricciardo,Renault,renault,false,1,1,16:15:30,33.027,33027,33.027
1010,2019,Australian Grand Prix,1,807,Nico Hülkenberg,Renault,renault,false,1,13,16:33:19,21.588,21588,21.588
1010,2019,Australian Grand Prix,1,9,Robert Kubica,Williams,williams,true,1,1,16:15:28,32.997,32997,32.997
1010,2019,Australian Grand Prix,1,847,George Russell,Williams,williams,true,1,26,16:53:46,21.689,21689,21.689
1010,2019,Australian Grand Prix,1,9,Robert Kubica,Williams,williams,true,2,28,16:58:10,22.343,22343,22.343
1010,2019,Australian Grand Prix,1,847,George Russell,Williams,williams,true,2,42,17:18:18,21.543,21543,21.543
